[02Dec2024 00:15:45.296] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.neoForgeVersion, 20.4.237, --fml.fmlVersion, 2.0.17, --fml.mcVersion, 1.20.4, --fml.neoFormVersion, 20231207.154220, nogui]
	- actuallyadditions 1.2.14+mc1.20.4
	- ae2 17.13.0-beta
	- ae2qolrecipes 1.2.0
	- ae2things 1.3.2-beta
	- ae2wtlib 17.12.0-beta
	- allarrowsinfinityfix 1.5
	- almostunified 1.20.4-0.7.2
	- ambientenvironment 14.0.0.4
	- antiblocksrechiseled 0.7.2
	- apothic_attributes 2.1.2
	- apothic_enchanting 1.0.1
	- appleskin 2.5.1+mc1.20.4
	- appmek 1.5.3-beta
	- architectury 11.1.17
	- armorposer 4.2.2
	- athena 3.3.2
	- attributefix 24.0.2
	- badoptimizations 2.1.4
	- bagus_lib 1.20.4-8.8.2
	- balm 9.0.9
	- bcc 5.1.2
	- betteranimationscollection 20.4.0
	- betterdeserttemples 1.20.4-NeoForge-3.4.4
	- betterdungeons 1.20.4-NeoForge-4.4.4
	- betterf3 9.0.2
	- betterfortresses 1.20.4-NeoForge-2.4.4
	- betterjungletemples 1.20.4-NeoForge-2.4.4
	- bettermineshafts 1.20.4-NeoForge-4.4.2
	- betteroceanmonuments 1.20.4-NeoForge-3.4.3
	- betterspawnercontrol 4.4
	- betterstrongholds 1.20.4-NeoForge-4.4.3
	- betterwitchhuts 1.20.4-NeoForge-3.4.3
	- blockrunner 20.4.1
	- blockshot 1.4.0
	- bookshelf 23.1.9
	- bridgingmod 2.4.0+1.20.4
	- buildinggadgets2 1.1.1
	- carbonconfig 0.0NONE
	- cerbons_api 1.1.1
	- charmofundying 7.1.2+1.20.4
	- chickens 2.0.6
	- chipped 3.1.4
	- chipped_express 1.2.1
	- cleanswing 1.5
	- clienttweaks 13.0.2
	- cloth_config 13.0.121
	- clumps 15.0.0.2
	- cobweb 1.0.0
	- collective 7.64
	- combatnouveau 20.4.5
	- comforts 7.2.2+1.20.4
	- commoncapabilities 2.9.1
	- connectedglass 1.1.11
	- controlling 15.0.5
	- cookingforblockheads 18.0.8
	- copper_amulets 1.17.2
	- craftingtweaks 20.0.3
	- crashutilities 8.2.0
	- creativecore 2.11.26
	- cristellib 1.2.2
	- ctov 3.4.4
	- curios 7.4.3+1.20.4
	- cyclopscore 1.19.3
	- darkutils 19.0.6
	- defaultoptions 20.0.2
	- dimstorage 8.1.1
	- ding 1.5.0
	- distractingtrims 5.0.3
	- dsp 84.0.0
	- dungeoncrawl 2.3.14
	- durabilitytooltip 1.1.5
	- easy_piglins 1.20.4-1.0.5
	- easy_villagers 1.20.4-1.1.13
	- easyanvils 20.4.6
	- edivadlib 2.1.1
	- effectdescriptions 20.4.0
	- elevatorid 1.20.4-1.9.8
	- emi 1.1.12+1.20.4+neoforge
	- emitrades 1.3.0+mc1.20.4
	- enchantableblocks 0.0.13
	- enchantmentrequirements 1.2.0
	- enchdesc 20.1.7
	- endermanoverhaul 1.1.8
	- enderzoology 20.4.3
		\-- extensibleenums 20.4.1
	- entangled 1.3.18
	- entityculling 1.6.6
	- equivalentexchange 1.20.4-1.0.11
	- extended_industrialization 1.1.5+1.20.4
	- extendedae 1.20-2.0.0-neoforge
	- fallingleaves 2.4.0
	- farmingforblockheads 16.0.1
	- ferritecore 6.0.3
	- flatbedrock 84.0.1
	- flowerpatch 5.0.0
	- forcecraft 5.1.7
	- formations 1.0.2
	- formationsnether 1.0.5
	- friendlyfire 21.0.4
	- ftbauxilium 20.4.0
	- ftbbackups2 1.0.27-Release
	- ftbchunks 2004.1.3
	- ftbessentials 2004.1.3
	- ftbfiltersystem 2.0.1
	- ftblibrary 2004.2.4
	- ftbpc 20.4.3+mc1.20.4
	- ftbquests 2004.2.3
	- ftbranks 2004.2.0
	- ftbteams 2004.1.2
	- ftbxmodcompat 3.0.4
	- fusion 1.1.1
	- gag 4.0.1
	- geckolib 4.4.4
	- glodium 1.20-2.2-neoforge
	- hangglider 20.4.2
	- harvest_with_ease 9.0.1
	- hopour 1.1.6
	- horsecombatcontrols 1.20.4-1.0.1
	- horseexpert 20.4.1
	- horsingaround 0.1.6
	- hyperbox 5.0.1.0
		\-- infiniverse 2.0.0.0
	- ibicf 4.0.1
	- ichunutil 1.0.1
	- immeng 1.0.0-beta
	- immersiveengineering 11.6.1-181
	- incendium 5.3.5
	- integratedcrafting 1.1.7
	- integrateddynamics 1.21.7
		\-- integrateddynamicscompat 1.21.7
	- integratedterminals 1.4.13
		\-- integratedterminalscompat 1.4.13
	- integratedtunnels 1.8.26
		\-- integratedtunnelscompat 1.8.26
	- inventoryessentials 10.0.4
	- inventorysorter 24.0.7
	- jade 13.3.1
	- jamd 4.2.2
	- jamlib 1.0.9+1.20.4
	- jaopca 5.0.a.5
	- javd 6.0.2
	- jei 17.3.1.3
	- jei_mekanism_multiblocks 5.0
	- jeresources 1.5.1.9
	- jlme 1.4.11
	- just_enough_beacons 1.2.0
	- justanotherchiselmod 0.4.0
	- justdirethings 0.9.12
	- justenoughbreeding 1.3.0
	- justenoughprofessions 3.2.0
	- justhammers 84.0.0
	- konkrete 1.9.1
	- kubejs 2004.7.0-build.26
	- laserbridges 1.20.4-1-neoforge
	- laserio 1.7.2
	- leavemybarsalone 20.4.1
	- letmedespawn 1.2.0
	- libreexpfix 0.2.7b14-BETA
	- lithostitched 1.1.8
	- lmft 1.0.4+1.20.4
	- logbegone 1.0.0
	- lootjs 1.20.4-3.0.0
	- lootr 0.8.32.75
	- lucent 1.7.0
	- magnumtorch 20.4.0
	- maxhealthfix 15.0.4
	- measurements 2.2.0
	- megacells 3.0.2-beta
	- mekanism 10.5.20
	- merequester 1.20.4-1.1.6
	- mffs 5.2.7
	- mi_tweaks 1.1.1+1.20.4
	- minecraft 1.20.4
	- minetogether 6.3.1
	- mining_helmet 2.1.2
	- mob_grinding_utils 1.1.3+mc1.20.4
	- modern_industrialization 2.0.25
		\-- grandpower 1.0.0
	- modernfix 5.17.0+mc1.20.4
	- modonomicon 1.73.2
	- modularrouters 12.3.3
	- morebeautifulbuttons 1.7.0
	- naturescompass 1.20.4-3.0.0-neoforge
	- neoforge 20.4.237
	- nerb 0.3.1
	- netherportalfix 15.0.1
	- notenoughanimations 1.7.4
	- nullscape 1.2.7
	- obsidianboat 4.0.4
	- pamhc2crops 0.0NONE
	- pamhc2foodcore 1.0.7
	- pamhc2trees 0.0NONE
	- patchouli 1.20.4-85-NEOFORGE
	- placebo 9.2.2
	- playerplates 4.0.1+mc1.20.4
	- pneumaticcraft 7.0.3
	- polylib 2004.0.3-build.155
	- prettypipes 1.16.3
	- puzzleslib 20.4.52
	- rainshield 1.1.7
	- randombonemealflowers 4.5
	- redstonepen 1.8.37
	- resourcefulconfig 2.4.7
	- resourcefullib 2.4.10
	- resourcepackoverrides 20.4.2
	- rhino 2004.2.3-build.4
	- rs_logical 2.0.2
	- rs_suspicious_cakes 1.0.2
	- sdrp 6.0.2-build.46+mc1.20.4
	- searchables 1.0.6
	- servercore 1.5.0+1.20.4
	- sfm 4.18.0
	- shineals_prehistoric_expansion 1.4.1
	- shrink 2.0.0.40
	- simplemagnets 1.1.11
	- simpleteleporters 1.0.0
	- simplygraves 1.20.4-1.1.2-build.20
	- simplylight 1.20.4-1.4.6-build.51
	- slimylocomotion 1.0.2
	- smartbrainlib 1.14.1
	- snad 20.4.1
	- sneak_through_berries 20.4.1
	- solarcooker 1.20.4-3.1.2.1
	- solonion 1.2.7
	- sophisticatedbackpacks 3.20.6
	- sophisticatedcore 0.6.21
	- sophisticatedstorage 0.10.24
	- spark 1.10.61
	- stackrefill 4.4
	- step 1.2.2
	- stevescarts 1.2.7
	- structureexpansion 84.0.0
	- stylisheffects 20.4.2
	- supermartijn642configlib 1.1.8a
	- supermartijn642corelib 1.1.17
	- t_and_t 1.12.1
	- tarotcards 1.20.4-1.6.4
	- tectonic 2.3.4
	- tempad 2.3.8
	- terrablender 3.3.0.12
	- terralith 2.5.4
	- tesseract_api 1.1.1+1.20.4
	- toolbelt 2.0.4
	- toolkit 84.0.2
	- toolstats 19.0.3
	- tramplestopper 6.0.1
	- transmog 1.4.0+1.20.4
	- trashcans 1.0.18
	- trenzalore 4.0.1
	- trimeffects 1.3.5
	- undergarden 0.8.15
	- universalbonemeal 20.4.2
	- variantsandventures 1.0.2
	- veinmining 3.1.1+1.20.4
		\-- spectrelib 0.15.2+1.20.4
	- visuality 2.0.3
	- wirelessredstone 1.20.4-1.1.5
	- yeetusexperimentus 84.0.1
	- yungsapi 1.20.4-NeoForge-4.4.3
	- yungsbridges 1.20.4-NeoForge-4.4.2
	- yungsextras 1.20.4-NeoForge-4.4.2
[02Dec2024 00:15:54.514] [main/WARN] [mixin/]: Reference map 'hyperbox.refmap.json' for hyperbox.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.515] [main/WARN] [mixin/]: Reference map 'defaultoptions.refmap.json' for defaultoptions.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.516] [main/WARN] [mixin/]: Reference map 'defaultoptions.refmap.json' for defaultoptions.neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.517] [main/WARN] [mixin/]: Reference map 'transmog-neoforge-refmap.json' for mixins.transmog.common.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.518] [main/WARN] [mixin/]: Reference map 'transmog-neoforge-refmap.json' for mixins.transmog.neoforge.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.519] [main/WARN] [mixin/]: Reference map 'betterwitchhuts.refmap.json' for betterwitchhuts.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.520] [main/WARN] [mixin/]: Reference map 'netherportalfix.refmap.json' for netherportalfix.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.527] [main/WARN] [mixin/]: Reference map 'betteroceanmonuments.refmap.json' for betteroceanmonuments.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.530] [main/WARN] [mixin/]: Reference map 'cookingforblockheads.refmap.json' for cookingforblockheads.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.532] [main/WARN] [mixin/]: Reference map 'controlling.refmap.json' for controlling.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.533] [main/WARN] [mixin/]: Reference map 'controlling.refmap.json' for controlling.neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.534] [main/WARN] [mixin/]: Reference map 'placebo.refmap.json' for placebo.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.535] [main/WARN] [mixin/]: Reference map 'apothic_attributes.refmap.json' for apothic_attributes.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.536] [main/WARN] [mixin/]: Reference map 'cobweb.refmap.json' for cobweb.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.538] [main/WARN] [mixin/]: Reference map 'ibicf.refmap.json' for ibicf.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.543] [main/WARN] [mixin/]: Reference map 'konkrete.refmap.json' for konkrete.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.547] [main/WARN] [mixin/]: Reference map 'konkrete.refmap.json' for konkrete.neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.565] [main/WARN] [mixin/]: Reference map 'patchouli.refmap.json' for patchouli_xplat.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.576] [main/WARN] [mixin/]: Reference map 'betterstrongholds.refmap.json' for betterstrongholds.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.600] [main/WARN] [mixin/]: Reference map 'inventoryessentials.refmap.json' for inventoryessentials.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.605] [main/WARN] [mixin/]: Reference map 'letmedespawn.refmap.json' for letmedespawn.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.613] [main/WARN] [mixin/]: Reference map 'clumps.refmap.json' for clumps.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.614] [main/WARN] [mixin/]: Reference map 'comforts.refmap.json' for comforts.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.616] [main/WARN] [mixin/]: Reference map 'betterdeserttemples.refmap.json' for betterdeserttemples.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.617] [main/WARN] [mixin/]: Reference map 'ichunutil.refmap.json' for ichunutil.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.619] [main/WARN] [mixin/]: Reference map 'tarotcards.refmap.json' for tarotcards.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.621] [main/WARN] [mixin/]: Reference map 'craftingtweaks.refmap.json' for craftingtweaks.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:54.626] [main/WARN] [mixin/]: Reference map 'horsecombatcontrols.refmap.json' for horsecombatcontrols.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:56.824] [main/WARN] [mixin/]: Reference map 'creativecore.mixins.refmap.json' for creativecore.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:56.825] [main/WARN] [mixin/]: Reference map 'creativecore.mixins.refmap.json' for creativecore.forge.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:56.834] [main/WARN] [mixin/]: Reference map 'ferritecore.refmap.json' for ferritecore.predicates.mixin.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:56.835] [main/WARN] [mixin/]: Reference map 'ferritecore.refmap.json' for ferritecore.fastmap.mixin.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:56.835] [main/WARN] [mixin/]: Reference map 'ferritecore.refmap.json' for ferritecore.mrl.mixin.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:56.836] [main/WARN] [mixin/]: Reference map 'ferritecore.refmap.json' for ferritecore.dedupmultipart.mixin.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:56.837] [main/WARN] [mixin/]: Reference map 'ferritecore.refmap.json' for ferritecore.blockstatecache.mixin.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:56.838] [main/WARN] [mixin/]: Reference map 'ferritecore.refmap.json' for ferritecore.dedupbakedquad.mixin.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:56.838] [main/WARN] [mixin/]: Reference map 'ferritecore.refmap.json' for ferritecore.threaddetec.mixin.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:56.839] [main/WARN] [mixin/]: Reference map 'ferritecore.refmap.json' for ferritecore.modelsides.mixin.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:56.841] [main/WARN] [mixin/]: Reference map 'charmofundying.refmap.json' for charmofundying.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:56.842] [main/WARN] [mixin/]: Reference map 'allarrowsinfinityfix.mixins.refmap.json' for allarrowsinfinityfix.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:56.844] [main/INFO] [BadOptimizations/]: Loading config from /workspaces/ideal-carnival/servidor_minecraft/config/badoptimizations.txt
[02Dec2024 00:15:56.845] [main/INFO] [BadOptimizations/]: Config version: 3
[02Dec2024 00:15:56.847] [main/WARN] [mixin/]: Reference map 'bcc.refmap.json' for bcc.neo.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:56.847] [main/WARN] [mixin/]: Reference map 'bcc.refmap.json' for bcc.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:56.848] [main/WARN] [mixin/]: Reference map 'terrablender.refmap.json' for terrablender_neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:56.849] [main/WARN] [mixin/]: Reference map 'terrablender.refmap.json' for terrablender.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:56.877] [main/WARN] [mixin/]: Reference map 'jaopca.refmap.json' for jaopca.mixins.json could not be read. If this is a development environment you can ignore this message
[02Dec2024 00:15:57.659] [main/INFO] [net.neoforged.coremod.CoreMod.apothic_enchanting/COREMODLOG]: Replaced 2 calls to Enchantment#getMaxLevel() in net/minecraft/world/inventory/AnvilMenu
[02Dec2024 00:15:57.672] [main/WARN] [mixin/]: Error loading class: org/violetmoon/quark/content/tweaks/module/GoldToolsHaveFortuneModule (java.lang.ClassNotFoundException: org.violetmoon.quark.content.tweaks.module.GoldToolsHaveFortuneModule)
[02Dec2024 00:15:57.679] [main/WARN] [mixin/]: Error loading class: com/hollingsworth/arsnouveau/common/items/SpellCrossbow (java.lang.ClassNotFoundException: com.hollingsworth.arsnouveau.common.items.SpellCrossbow)
[02Dec2024 00:15:57.686] [main/WARN] [mixin/]: Error loading class: me/shedaniel/rei/plugin/client/exclusionzones/DefaultPotionEffectExclusionZones (java.lang.ClassNotFoundException: me.shedaniel.rei.plugin.client.exclusionzones.DefaultPotionEffectExclusionZones)
[02Dec2024 00:15:58.235] [main/INFO] [MixinExtras|Service/]: Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.3.5).
[02Dec2024 00:15:58.722] [main/WARN] [mixin/]: Static binding violation: PRIVATE @Overwrite method decoratedId in modernfix-neoforge.mixins.json:perf.tag_id_caching.TagOrElementLocationMixin from mod modernfix cannot reduce visibiliy of PUBLIC target method, visibility will be upgraded.
[02Dec2024 00:15:58.979] [main/INFO] [net.minecraft.server.Bootstrap/]: ModernFix reached bootstrap stage (15.64 s after launch)
